"","RegionID","YearBuilt","CountStructures"
"748","183052","1957",3
"749","183052","1964",3
"750","183052","1977",3
"751","183256","1925",3
"752","183256","1951",3
"753","183256","1959",3
"754","184182","1953",3
"755","184182","1955",3
"756","184182","1956",3
"757","184182","1962",3
"758","184182","1963",3
"759","184182","1965",3
"760","210150","1975",3
"761","210150","1985",3
"762","262965","0",3
"763","262965","2012",3
"764","267139","1951",3
"765","267139","1966",3
"766","267809","1992",3
"767","267809","1996",3
"768","267809","2002",3
"769","267809","2015",3
"770","762635","1980",3
"771","762635","1993",3
"772","762636","1932",3
"773","762636","1942",3
"774","762636","1944",3
"775","762636","1979",3
"776","180286","1954",2
"777","180286","1961",2
"778","180317","2009",2
"779","180317","2016",2
"780","180924","1954",2
"781","180924","1964",2
"782","180941","1953",2
"783","180941","1956",2
"784","180941","1965",2
"785","180941","1977",2
"786","181226","1954",2
"787","181226","1993",2
"788","181399","1966",2
"789","181399","1968",2
"790","181399","1971",2
"791","181578","1965",2
"792","182081","1916",2
"793","182081","1929",2
"794","182081","1948",2
"795","182081","1951",2
"796","182081","1956",2
"797","182081","1963",2
"798","182081","1964",2
"799","182081","1972",2
"800","182081","1973",2
"801","182081","1974",2
"802","182081","1980",2
"803","182081","1992",2
"804","182081","1995",2
"805","182081","1999",2
"806","182081","2006",2
"807","182101","1941",2
"808","182101","1982",2
"809","182101","1987",2
"810","182287","1884",2
"811","182287","1924",2
"812","182287","1928",2
"813","182287","1941",2
"814","182287","1943",2
"815","182287","2010",2
"816","182408","1940",2
"817","182408","1961",2
"818","182418","1928",2
"819","182418","1935",2
"820","182418","1944",2
"821","182418","1945",2
"822","182418","1949",2
"823","182418","1954",2
"824","182418","1958",2
"825","182418","1963",2
"826","182418","1964",2
"827","182418","1965",2
"828","182418","1966",2
"829","182418","1970",2
"830","182418","1986",2
"831","182418","1989",2
"832","182418","1990",2
"833","182418","1992",2
"834","182683","1997",2
"835","182683","1998",2
"836","182683","1999",2
"837","182683","2000",2
"838","182683","2004",2
"839","182683","2005",2
"840","183052","1955",2
"841","183052","1956",2
"842","183052","1958",2
"843","183052","1960",2
"844","183256","1930",2
"845","183256","1932",2
"846","183256","1945",2
"847","183256","1954",2
"848","183256","1966",2
"849","184182","1947",2
"850","184182","1952",2
"851","184182","2015",2
"852","210150","1959",2
"853","210150","1960",2
"854","210150","1984",2
"855","210150","1989",2
"856","262965","2010",2
"857","267139","0",2
"858","267139","1952",2
"859","267139","1968",2
"860","267809","0",2
"861","267809","1989",2
"862","267809","1991",2
"863","267809","1999",2
"864","267809","2003",2
"865","762635","1963",2
"866","762635","1986",2
"867","762635","2001",2
"868","762635","2002",2
"869","762635","2003",2
"870","762635","2006",2
"871","762636","1901",2
"872","762636","1922",2
"873","762636","1967",2
"874","762636","1969",2
"875","762636","1970",2
"876","762636","1973",2
"877","762636","1977",2
"878","762636","1988",2
"879","180286","1919",1
"880","180286","1935",1
"881","180286","1936",1
"882","180286","1940",1
"883","180286","1945",1
"884","180286","1946",1
"885","180286","1948",1
"886","180286","1952",1
"887","180286","1953",1
"888","180286","1957",1
"889","180286","1958",1
"890","180286","1960",1
"891","180317","1992",1
"892","180317","2010",1
"893","180924","1925",1
"894","180924","1951",1
"895","180924","1952",1
"896","180924","1953",1
"897","180924","1962",1
"898","180924","1968",1
"899","180924","1974",1
"900","180924","1975",1
"901","180924","1990",1
"902","180941","0",1
"903","180941","1948",1
"904","180941","1957",1
"905","180941","1970",1
"906","180941","1974",1
"907","180941","1975",1
"908","180941","1978",1
"909","180941","2005",1
"910","181226","1953",1
"911","181226","1955",1
"912","181226","1974",1
"913","181226","1975",1
"914","181226","1979",1
"915","181226","1980",1
"916","181226","1990",1
"917","181226","1994",1
"918","181226","1995",1
"919","181226","1996",1
"920","181226","1997",1
"921","181399","0",1
"922","181399","1951",1
"923","181399","1992",1
"924","181399","2013",1
"925","181578","1966",1
"926","181578","1967",1
"927","181578","1968",1
"928","181578","1969",1
"929","182081","1907",1
"930","182081","1908",1
"931","182081","1920",1
"932","182081","1922",1
"933","182081","1927",1
"934","182081","1933",1
"935","182081","1939",1
"936","182081","1941",1
"937","182081","1943",1
"938","182081","1947",1
"939","182081","1949",1
"940","182081","1961",1
"941","182081","1965",1
"942","182081","1966",1
"943","182081","1967",1
"944","182081","1971",1
"945","182081","1975",1
"946","182081","1977",1
"947","182081","1978",1
"948","182081","1982",1
"949","182081","1986",1
"950","182081","1989",1
"951","182081","1993",1
"952","182081","1996",1
"953","182081","1997",1
"954","182081","2000",1
"955","182081","2004",1
"956","182081","2007",1
"957","182081","2011",1
"958","182081","2013",1
"959","182101","1925",1
"960","182101","1934",1
"961","182101","1935",1
"962","182101","1939",1
"963","182101","1942",1
"964","182101","1943",1
"965","182101","1969",1
"966","182101","1985",1
"967","182101","1986",1
"968","182101","1988",1
"969","182101","1996",1
"970","182101","2002",1
"971","182287","1850",1
"972","182287","1870",1
"973","182287","1880",1
"974","182287","1886",1
"975","182287","1904",1
"976","182287","1905",1
"977","182287","1909",1
"978","182287","1918",1
"979","182287","1923",1
"980","182287","1932",1
"981","182287","1934",1
"982","182287","1937",1
"983","182287","1939",1
"984","182408","1920",1
"985","182408","1938",1
"986","182408","1943",1
"987","182408","1948",1
"988","182408","1949",1
"989","182408","1951",1
"990","182408","1956",1
"991","182418","1910",1
"992","182418","1920",1
"993","182418","1925",1
"994","182418","1942",1
"995","182418","1946",1
"996","182418","1952",1
"997","182418","1955",1
"998","182418","1956",1
"999","182418","1959",1
"1000","182418","1967",1
"1001","182418","1972",1
"1002","182418","1973",1
"1003","182418","1980",1
"1004","182418","1983",1
"1005","182683","1956",1
"1006","182683","1960",1
"1007","182683","1994",1
"1008","182683","2006",1
"1009","182683","2010",1
"1010","182683","2016",1
"1011","183052","1920",1
"1012","183052","1925",1
"1013","183052","1930",1
"1014","183052","1933",1
"1015","183052","1935",1
"1016","183052","1939",1
"1017","183052","1940",1
"1018","183052","1942",1
"1019","183052","1943",1
"1020","183052","1945",1
"1021","183052","1950",1
"1022","183052","1952",1
"1023","183052","1959",1
"1024","183256","1920",1
"1025","183256","1924",1
"1026","183256","1931",1
"1027","183256","1933",1
"1028","183256","1937",1
"1029","183256","1941",1
"1030","183256","1942",1
"1031","183256","1943",1
"1032","183256","1947",1
"1033","184182","1926",1
"1034","184182","1930",1
"1035","184182","1934",1
"1036","184182","1935",1
"1037","184182","1941",1
"1038","184182","1942",1
"1039","184182","1943",1
"1040","184182","1945",1
"1041","184182","1948",1
"1042","184182","1949",1
"1043","184182","1951",1
"1044","184182","1954",1
"1045","184182","1957",1
"1046","184182","1964",1
"1047","184182","1968",1
"1048","210150","1901",1
"1049","210150","1911",1
"1050","210150","1952",1
"1051","210150","1954",1
"1052","210150","1956",1
"1053","210150","1957",1
"1054","210150","1958",1
"1055","210150","1961",1
"1056","210150","1978",1
"1057","210150","1980",1
"1058","210150","1986",1
"1059","210150","1993",1
"1060","210150","2000",1
"1061","210150","2004",1
"1062","210150","2005",1
"1063","210150","2013",1
"1064","262965","1967",1
"1065","262965","1972",1
"1066","262965","1974",1
"1067","262965","1988",1
"1068","262965","1990",1
"1069","262965","1995",1
"1070","267139","1901",1
"1071","267139","1918",1
"1072","267139","1935",1
"1073","267139","1940",1
"1074","267139","1943",1
"1075","267139","1945",1
"1076","267139","1947",1
"1077","267139","1948",1
"1078","267139","1949",1
"1079","267139","1967",1
"1080","267139","1970",1
"1081","267139","1972",1
"1082","267809","2004",1
"1083","267809","2008",1
"1084","267809","2009",1
"1085","267809","2010",1
"1086","267809","2011",1
"1087","762635","0",1
"1088","762635","1956",1
"1089","762635","1962",1
"1090","762635","1964",1
"1091","762635","1982",1
"1092","762635","1983",1
"1093","762635","1991",1
"1094","762635","1992",1
"1095","762635","1994",1
"1096","762635","1995",1
"1097","762635","1996",1
"1098","762635","1997",1
"1099","762635","1999",1
"1100","762635","2005",1
"1101","762635","2009",1
"1102","762635","2014",1
"1103","762636","1900",1
"1104","762636","1908",1
"1105","762636","1910",1
"1106","762636","1913",1
"1107","762636","1978",1
"1108","762636","1981",1
"1109","762636","1982",1
"1110","762636","1985",1
"1111","762636","1989",1
"1112","762636","1991",1
"1113","762636","2004",1
"1114","762636","2005",1
"1115","762636","2006",1
"1116","762636","2011",1
"1117","762636","2016",1
