"","RegionID","YearBuilt","LU_desc","CountStructures"
"487","33500","1916","RESIDENTIAL",56
"488","415711","1910","RESIDENTIAL",56
"489","760928","1929","RESIDENTIAL",56
"490","764252","0","COMMERCIAL",56
"491","21156","2015","RESIDENTIAL",55
"492","274157","1880","RESIDENTIAL",55
"493","42217","1938","RESIDENTIAL",55
"494","43998","1921","RESIDENTIAL",55
"495","16521","1977","RESIDENTIAL",54
"496","189019","1890","RESIDENTIAL",54
"497","189019","1924","RESIDENTIAL",54
"498","189019","1996","RESIDENTIAL",54
"499","190205","1968","RESIDENTIAL",54
"500","29812","1964","RESIDENTIAL",54
"501","4748","1972","CONDOMINIUM",54
"502","274464","1927","CONDOMINIUM",53
"503","275941","0","APARTMENT",53
"504","276619","1897","RESIDENTIAL",53
"505","276619","2004","RESIDENTIAL",53
"506","29210","1890","MULTI FAMILY",53
"507","32508","1958","RESIDENTIAL",53
"508","16927","2001","CONDOMINIUM",52
"509","188830","1933","RESIDENTIAL",52
"510","275833","1900","RESIDENTIAL",52
"511","275941","1919","RESIDENTIAL",52
"512","276619","2008","RESIDENTIAL",52
"513","29210","1910","RESIDENTIAL",52
"514","32508","1984","RESIDENTIAL",52
"515","764248","0","CHURCH & CHARITABLE PROPERTY",52
"516","16521","1923","RESIDENTIAL",51
"517","16521","1962","RESIDENTIAL",51
"518","16927","1991","RESIDENTIAL",51
"519","18995","1982","RESIDENTIAL",51
"520","273483","1870","RESIDENTIAL",51
"521","275707","1870","RESIDENTIAL",51
"522","275833","1967","RESIDENTIAL",51
"523","29748","1952","RESIDENTIAL",51
"524","29748","1960","RESIDENTIAL",51
"525","32508","1962","RESIDENTIAL",51
"526","16521","1928","RESIDENTIAL",50
"527","16927","2002","CONDOMINIUM",50
"528","188830","1948","RESIDENTIAL",50
"529","189019","1923","RESIDENTIAL",50
"530","189019","1968","RESIDENTIAL",50
"531","18995","1943","RESIDENTIAL",50
"532","275941","1915","RESIDENTIAL",50
"533","276653","0","INDUSTRIAL",50
"534","29210","1895","RESIDENTIAL",50
"535","7165","0","APARTMENT",50
"536","762010","1985","CONDOMINIUM",50
"537","16927","1976","RESIDENTIAL",49
"538","16927","1977","RESIDENTIAL",49
"539","189019","1995","RESIDENTIAL",49
"540","189093","1955","RESIDENTIAL",49
"541","189284","0","INDUSTRIAL",49
